0 1 2 3 4
158	-179	0	-15	3
159	-173	0	-15	2
160	-165.5	0	-15	5
161	-158	0	-15	2
162	-150.5	0	-15	3
163	-143	0	-15	2
164	-135.5	0	-15	5
165	-128	0	-15	2
166	-120.5	0	-15	3
167	-113	0	-15	2
168	-105.5	0	-15	5
169	-98	0	-15	2
170	-90.5	0	-15	3
171	-83	0	-15	2
172	-75.5	0	-15	5
173	-68	0	-15	2
174	-60.5	0	-15	3
175	-53	0	-15	2
176	-45.5	0	-15	5
177	-38	0	-15	2
178	-30.5	0	-15	3
179	-23	0	-15	2
180	-15.5	0	-15	5
181	-8	0	-15	2
182	0	0	-15	3
183	8	0	-15	2
184	15.5	0	-15	5
185	23	0	-15	2
186	30.5	0	-15	3
187	38	0	-15	2
188	45.5	0	-15	5
189	53	0	-15	2
190	60.5	0	-15	3
191	68	0	-15	2
192	75.5	0	-15	5
193	83	0	-15	2
194	90.5	0	-15	3
195	98	0	-15	2
196	105.5	0	-15	5
197	113	0	-15	2
198	120.5	0	-15	3
199	128	0	-15	2
200	135.5	0	-15	5
201	143	0	-15	2
202	150.5	0	-15	3
203	158	0	-15	2
204	165.5	0	-15	5
205	173	0	-15	2
206	179	0	-15	3
207	185	0	-15	3
208	191	0	-15	4
209	198	0	-15	3
210	206	0	-15	3
211	214	0	-15	3
212	222	0	-15	5
213	230	0	-15	3
214	237	0	-15	4
215	243	0	-15	3
216	249	0	-15	5
217	255	0	-15	2
218	262.5	0	-15	3
219	270	0	-15	2
220	277.5	0	-15	5
221	285	0	-15	2
222	292.5	0	-15	3
223	300	0	-15	2
224	307.5	0	-15	5
225	315	0	-15	2
226	322.5	0	-15	3
227	330	0	-15	2
228	337.5	0	-15	5
229	345	0	-15	2
230	352.5	0	-15	3
231	360	0	-15	2
232	367.5	0	-15	5
233	375	0	-15	2
234	382.5	0	-15	3
235	390	0	-15	2
236	397.5	0	-15	5
237	405	0	-15	2
238	412.5	0	-15	3
239	420	0	-15	2
240	428	0	-15	5
241	436	0	-15	2
242	443.5	0	-15	3
243	451	0	-15	2
244	458.5	0	-15	5
245	466	0	-15	2
246	473.5	0	-15	3
247	481	0	-15	2
248	488.5	0	-15	5
249	496	0	-15	2
250	503.5	0	-15	3
251	511	0	-15	2
252	518.5	0	-15	5
253	526	0	-15	2
254	533.5	0	-15	3
255	541	0	-15	2
256	548.5	0	-15	5
257	556	0	-15	2
258	563.5	0	-15	3
259	571	0	-15	2
260	578.5	0	-15	5
261	586	0	-15	2
262	593.5	0	-15	3
263	601	0	-15	2
264	607	0	-15	5
265	613	0	-15	3
266	619	0	-15	4
267	626	0	-15	3
268	634	0	-15	5
269	642	0	-15	3
270	650	0	-15	3
271	658	0	-15	3
272	665	0	-15	4
273	671	0	-15	3
274	677	0	-15	3
275	683	0	-15	2
276	690.5	0	-15	5
277	698	0	-15	2
278	705.5	0	-15	3
279	713	0	-15	2
280	720.5	0	-15	5
281	728	0	-15	2
282	735.5	0	-15	3
283	743	0	-15	2
284	750.5	0	-15	5
285	758	0	-15	2
286	765.5	0	-15	3
287	773	0	-15	2
288	780.5	0	-15	5
289	788	0	-15	2
290	795.5	0	-15	3
291	803	0	-15	2
292	810.5	0	-15	5
293	818	0	-15	2
294	825.5	0	-15	3
295	833	0	-15	2
296	840.5	0	-15	5
297	848	0	-15	2
298	856	0	-15	3
299	864	0	-15	2
300	871.5	0	-15	5
301	879	0	-15	2
302	886.5	0	-15	3
303	894	0	-15	2
304	901.5	0	-15	5
305	909	0	-15	2
306	916.5	0	-15	3
307	924	0	-15	2
308	931.5	0	-15	5
309	939	0	-15	2
310	946.5	0	-15	3
311	954	0	-15	2
312	961.5	0	-15	5
313	969	0	-15	2
314	976.5	0	-15	3
315	984	0	-15	2
316	991.5	0	-15	5
317	999	0	-15	2
318	1006.5	0	-15	3
319	1014	0	-15	2
320	1021.5	0	-15	5
321	1029	0	-15	2
322	1035	0	-15	3
323	1041	0	-15	3
324	1047	0	-15	4
325	1054	0	-15	3
326	1062	0	-15	3
327	1070	0	-15	3
328	1078	0	-15	5
329	1086	0	-15	3
330	1093	0	-15	4
331	1099	0	-15	3
332	1105	0	-15	5
333	1111	0	-15	2
334	1118.5	0	-15	3
335	1126	0	-15	2
336	1133.5	0	-15	5
337	1141	0	-15	2
338	1148.5	0	-15	3
339	1156	0	-15	2
340	1163.5	0	-15	5
341	1171	0	-15	2
342	1178.5	0	-15	3
343	1186	0	-15	2
344	1193.5	0	-15	5
345	1201	0	-15	2
346	1208.5	0	-15	3
347	1216	0	-15	2
348	1223.5	0	-15	5
349	1231	0	-15	2
350	1238.5	0	-15	3
351	1246	0	-15	2
352	1253.5	0	-15	5
353	1261	0	-15	2
354	1270	0	-15	1
355	1276	0	-15	2
356	1284	0	-15	5
357	1292	0	-15	3
358	1300	0	-15	3
359	1308	0	-15	3
360	1316	0	-15	5
361	1324	0	-15	3
362	1332	0	-15	3
363	1340	0	-15	1
